city,state_name,lat,lng,population,density
Shiloh,New Jersey,39.4595,-75.297,323,118.1
Tusayan,Arizona,35.9549,-112.1202,323,5.7
Warren City,Texas,32.553,-94.9056,323,70.0
La Valle,Wisconsin,43.583,-90.1303,323,353.7
Alma,Colorado,39.286,-106.0672,323,258.2
Niobrara,Nebraska,42.7499,-98.0317,323,170.7
Anchor Bay,California,38.8126,-123.5704,323,35.8
Mingo,Iowa,41.7662,-93.2825,322,190.5
Edmondson,Arkansas,35.105,-90.3054,322,51.6
Lockwood,California,35.9412,-121.0802,322,12.5
Curtiss,Wisconsin,44.9521,-90.435,322,147.5
Hollandale,Minnesota,43.7598,-93.2043,322,333.1
Templeton,Pennsylvania,40.9185,-79.4603,322,279.7
Cooter,Missouri,36.0467,-89.8091,322,387.0
Yaak,Montana,48.8647,-115.6777,322,4.1
Nordic,Wyoming,43.0793,-110.9913,322,23.7
Branch,Arkansas,35.3075,-93.9557,322,48.1
Hewlett Bay Park,New York,40.6346,-73.6953,322,1005.9
Marion,Oregon,44.7513,-122.9277,322,139.9
Nettie,West Virginia,38.2183,-80.6889,322,60.5
Leach,Oklahoma,36.1979,-94.9099,322,18.5
Philadelphia,Missouri,39.8387,-91.7391,321,94.8
Grenada,California,41.6406,-122.526,321,220.8
Wakonda,South Dakota,43.0081,-97.106,321,260.4
Presho,South Dakota,43.9071,-100.0583,321,236.4
Glencoe,Kentucky,38.7253,-84.8238,321,72.9
Fife Lake,Michigan,44.5731,-85.3511,321,167.4
Chacra,Colorado,39.577,-107.451,321,145.7
Gentryville,Indiana,38.1091,-87.0316,321,375.2
Ford Cliff,Pennsylvania,40.7608,-79.5358,321,1165.5
Placerville,Colorado,38.0054,-108.04,321,180.0
Rock Springs,Wisconsin,43.479,-89.9177,321,81.4
Chili,Wisconsin,44.6296,-90.3583,321,82.6
Eagle Nest,New Mexico,36.5496,-105.2591,321,23.0
Earl,North Carolina,35.1954,-81.534,321,147.9
Linville,North Carolina,36.0674,-81.8715,321,64.7
Montrose,Arkansas,33.2989,-91.4965,321,187.1
Oldwick,New Jersey,40.67,-74.7443,320,69.8
Bushton,Kansas,38.5124,-98.3959,320,381.9
Davy,West Virginia,37.4759,-81.6475,320,97.4
Centerport,Pennsylvania,40.4865,-76.0056,320,504.4
Bowie,Arizona,32.3247,-109.4843,320,70.8
Santee,Nebraska,42.8386,-97.8495,320,244.2
Lazy Y U,Arizona,35.1369,-113.9684,320,6.0
Randlett,Oklahoma,34.1773,-98.4639,320,208.0
Delmont,New Jersey,39.2152,-74.9494,320,101.2
Keysville,Georgia,33.2374,-82.229,320,124.2
Diggins,Missouri,37.174,-92.8503,320,125.1
Dixon,Wyoming,41.0345,-107.5356,320,107.3
Norwood,Georgia,33.4625,-82.7055,320,117.1
Fair Play,South Carolina,34.5077,-82.9862,320,16.1
McVille,North Dakota,47.7653,-98.1755,320,83.9
Perrytown,Arkansas,33.6973,-93.534,320,120.7
Woodruff,Utah,41.5212,-111.1639,320,152.4
Fountain Run,Kentucky,36.7238,-85.9561,320,96.2
Brighton,Utah,40.6196,-111.6005,320,5.3
East Worcester,New York,42.6284,-74.6743,320,35.5
Old Monroe,Missouri,38.9379,-90.7468,320,32.8
Danby,New York,42.3567,-76.4817,320,22.2
Big Bay,Michigan,46.8145,-87.6997,319,55.0
Hanston,Kansas,38.1229,-99.7127,319,183.5
Rushmore,Minnesota,43.6197,-95.799,319,334.8
Rosemont,Maryland,39.3317,-77.6214,319,225.6
Sanders,Kentucky,38.6549,-84.9466,319,298.0
Oak Ridge,Missouri,37.4987,-89.7299,319,157.4
Hayti Heights,Missouri,36.2311,-89.7682,319,141.4
Hydaburg,Alaska,55.2061,-132.8208,319,352.4
Vadito,New Mexico,36.1929,-105.6755,319,137.5
Vanderbilt,Pennsylvania,40.0339,-79.663,319,648.0
El Moro,Colorado,37.2349,-104.4491,319,13.2
New Suffolk,New York,40.9961,-72.4767,319,244.9
Huckabay,Texas,32.3486,-98.2971,319,32.6
Ranchitos Las Lomas,Texas,27.6282,-99.2345,319,50.8
Chilcoot-Vinton,California,39.8067,-120.1388,318,9.9
Buckman,Minnesota,45.8973,-94.094,318,107.1
San Mar,Maryland,39.5521,-77.641,318,263.4
Trapper Creek,Alaska,62.3189,-150.3965,318,0.0
Two Strike,South Dakota,43.2141,-100.8988,318,6.6
Wildersville,Tennessee,35.7766,-88.3561,318,64.0
Backus,Minnesota,46.8207,-94.5148,318,160.1
Woodland,Georgia,32.7877,-84.5606,318,188.8
Reserve,Wisconsin,45.8337,-91.3545,318,2.9
Buffalo,South Dakota,45.5863,-103.5434,318,195.3
Hartleton,Pennsylvania,40.9002,-77.1564,318,135.6
Hartsville,Indiana,39.2669,-85.6991,318,276.9
Albright,West Virginia,39.4937,-79.6399,318,305.4
North Vandergrift,Pennsylvania,40.6085,-79.5561,318,242.9
Cordova,Maryland,38.868,-75.9989,318,43.7
Outlook,Washington,46.3311,-120.0924,318,280.9
Stapleton,Nebraska,41.4802,-100.5125,318,377.0
Cecil,Georgia,31.0466,-83.3906,317,116.4
Athalia,Ohio,38.5127,-82.3093,317,172.3
Lohrville,Iowa,42.267,-94.5515,317,57.8
Deep River,Iowa,41.5816,-92.3729,317,247.2
St. Regis Falls,New York,44.6764,-74.5309,317,105.2
Reevesville,South Carolina,33.2021,-80.6456,317,55.9
Kempton,Indiana,40.2881,-86.2294,317,451.7
Briarwood Estates,Missouri,38.1564,-90.5905,317,144.7
Clacks Canyon,Arizona,35.2203,-114.0723,317,39.2
Boston,Pennsylvania,40.312,-79.8237,317,773.9
Hollister,Idaho,42.3529,-114.5839,317,111.4
Ridgeway,South Carolina,34.3066,-80.9601,317,234.2
Pleasant Valley,Texas,33.9375,-98.5981,317,44.2
Peter,Utah,41.7716,-111.9859,317,7.1
Krakow,Wisconsin,44.7585,-88.2611,317,103.4
Bush,Illinois,37.8427,-89.1295,316,257.2
Eden,Mississippi,32.9837,-90.324,316,181.2
Princeton,California,39.4016,-122.0194,316,89.1
Neeses,South Carolina,33.5365,-81.1236,316,79.6
Donnelsville,Ohio,39.9155,-83.943,316,118.6
Dexter,Minnesota,43.7194,-92.7017,316,92.7
Iron City,Georgia,31.0136,-84.8133,316,147.5
Whittier,Alaska,60.7852,-148.6455,316,8.0
Edison,Washington,48.564,-122.4348,316,79.5
Haena,Hawaii,22.2186,-159.561,316,53.4
La Crosse,Florida,29.8395,-82.3784,316,29.8
Kirkwood,Pennsylvania,39.8539,-76.0798,316,65.5
Pierson,Iowa,42.5437,-95.8667,316,282.1
Fayetteville,Ohio,39.1854,-83.9319,316,232.1
Grangeville,California,36.344,-119.7075,316,195.5
Peavine,Oklahoma,35.8903,-94.6064,316,14.9
Goshen,Virginia,37.9901,-79.5067,316,75.1
Ranchitos East,Texas,27.4901,-99.3668,316,941.3
Buckner,Illinois,37.9807,-89.0152,316,154.1
Mackville,Kentucky,37.7355,-85.0701,315,232.8
Askov,Minnesota,46.1886,-92.7824,315,101.0
Whatley,Alabama,31.6463,-87.7108,315,83.4
Reynoldsville,West Virginia,39.2916,-80.4412,315,111.8
Canal Point,Florida,26.8626,-80.6222,315,131.2
Stockport,Iowa,40.8573,-91.8334,315,136.1
Stirling City,California,39.9064,-121.5361,315,98.4
Scottsville,Texas,32.5317,-94.2464,315,98.2
Vesta,Minnesota,44.5067,-95.4139,315,279.8
Walloon Lake,Michigan,45.2718,-84.9412,315,88.3
Picacho,Arizona,32.709,-111.4909,315,33.9
Shirley,Arkansas,35.6442,-92.3137,315,54.7
Redvale,Colorado,38.1761,-108.4125,315,26.2
Rochester,Texas,33.3142,-99.8565,315,282.4
Flemington,West Virginia,39.2666,-80.1285,315,119.3
Rock City,Illinois,42.4129,-89.4715,315,387.9
Broadlands,Illinois,39.9087,-87.9971,315,240.3
Colerain,North Carolina,36.2013,-76.7661,315,58.0
Victor,Colorado,38.7088,-105.1419,315,205.5
Sumner,Nebraska,40.949,-99.5081,314,167.2
Perry,Arkansas,35.0459,-92.7948,314,193.1
Liscomb,Iowa,42.1912,-93.0063,314,145.7
Okolona,Arkansas,34.0005,-93.3377,314,169.5
Axson,Georgia,31.2766,-82.7236,314,94.2
New Munich,Minnesota,45.6309,-94.7525,314,224.0
Kanarraville,Utah,37.5378,-113.181,314,262.8
Leonard,Michigan,42.8652,-83.1429,314,133.3
Branchdale,Pennsylvania,40.6732,-76.3222,314,134.0
Bass Lake,California,37.328,-119.5665,314,59.7
Gerrard,Colorado,37.6783,-106.5753,314,87.3
Walker Lake,Nevada,38.6458,-118.7563,313,94.1
Steward,Illinois,41.8493,-89.015,313,43.9
Smarr,Georgia,32.987,-83.883,313,92.6
Wyatt,Missouri,36.9371,-89.1911,313,92.3
Lyndon Center,Vermont,44.5377,-72.0142,313,378.8
Ellis Grove,Illinois,38.0094,-89.9099,313,248.4
Winslow,Illinois,42.4929,-89.7948,313,273.1
Romeo,Colorado,37.1718,-105.9854,313,368.4
Nord,California,39.7739,-121.9549,313,67.5
Parsonsburg,Maryland,38.3936,-75.4748,313,84.8
Blue Springs,Mississippi,34.3922,-88.8779,313,29.5
Templeton,Iowa,41.918,-94.9413,313,280.1
Wallace,West Virginia,39.4072,-80.4911,313,84.1
Pointe a la Hache,Louisiana,29.5738,-89.7809,313,78.9
North Omak,Washington,48.444,-119.4459,313,14.1
Capitola,Florida,30.4449,-84.0799,313,50.4
Seneca,Wisconsin,43.2658,-90.9566,312,142.8
St. Michael,Alaska,63.4664,-162.1324,312,6.0
Annex,Oregon,44.2346,-116.9922,312,38.6
Liberty,Oklahoma,35.4656,-94.5442,312,29.8
Fayetteville,Texas,29.9063,-96.6758,312,217.8
Russell,Minnesota,44.3199,-95.9474,312,131.3
City of Creede,Colorado,37.8486,-106.9253,312,145.1
Dalton,Nebraska,41.4083,-102.9708,312,157.7
Patterson,Arkansas,35.259,-91.235,312,118.2
Delanson,New York,42.7474,-74.1841,312,210.0
Longville,Louisiana,30.609,-93.2282,312,11.5
Altmar,New York,43.511,-76.0037,312,53.9
Grinnell,Kansas,39.1266,-100.6311,312,215.1
Baldwin,Illinois,38.1838,-89.8451,312,169.3
Arlington,Indiana,39.6458,-85.5797,312,73.1
Pine Hill,New York,42.1308,-74.4666,312,51.0
Tilghmanton,Maryland,39.5286,-77.7437,312,295.4
Martin,Kentucky,37.5667,-82.7604,312,185.2
Vallonia,Indiana,38.8461,-86.0991,312,149.2
Oneida,Kentucky,37.2701,-83.6496,312,69.9
Colony,Alabama,33.9413,-86.9022,312,52.6
Ripplemead,Virginia,37.339,-80.6883,311,194.5
Garden City,Utah,41.9371,-111.4121,311,14.8
Lamont,Oklahoma,36.6911,-97.5583,311,126.0
Danbury,North Carolina,36.4111,-80.212,311,108.6
Jeffers,Minnesota,44.0559,-95.1953,311,340.6
Pitsburg,Ohio,39.9871,-84.488,311,585.4
Ridgeville Corners,Ohio,41.4388,-84.2554,311,125.0
Buckner,Arkansas,33.3572,-93.4358,311,100.4
Manalapan,Florida,26.562,-80.0439,311,278.9
Twain,California,40.0355,-121.0404,311,16.3
New Alexandria,Ohio,40.2916,-80.675,311,76.3
Leland,Michigan,45.0214,-85.7575,311,98.5
Enon Valley,Pennsylvania,40.8559,-80.4565,311,257.4
Newport,Indiana,39.884,-87.4072,311,136.9
Snyder,Nebraska,41.7045,-96.7869,311,307.1
Mildred,Texas,32.0411,-96.3483,311,57.0
Lakewood,Wisconsin,45.3006,-88.5145,311,49.7
Winslow,Arkansas,35.8008,-94.1304,311,79.9
Kennedyville,Maryland,39.3032,-75.9949,311,319.5
Pekin,Ohio,40.7207,-81.1247,311,228.0
La Ward,Texas,28.8465,-96.4649,311,146.5
Bridgeport,New Jersey,39.8009,-75.3468,311,235.7
Gagetown,Michigan,43.6572,-83.2449,311,107.0
East Glacier Park Village,Montana,48.4459,-113.2235,311,27.9
Sacate Village,Arizona,33.1416,-111.9811,311,45.7
Cressey,California,37.421,-120.6557,311,53.4
Beal City,Michigan,43.6692,-84.9086,310,24.8
Simms,Montana,47.4931,-111.9474,310,17.1
Wahkon,Minnesota,46.1206,-93.5223,310,114.7
Ney,Ohio,41.3806,-84.5211,310,273.0
Golden,Missouri,36.5266,-93.6637,310,28.6
Oliver,Georgia,32.5215,-81.533,310,142.2
St. Libory,Nebraska,41.0822,-98.359,310,145.4
Plummer,Minnesota,47.9151,-96.0416,310,40.8
Kings,Illinois,42.0031,-89.107,310,217.8
Hoven,South Dakota,45.2416,-99.7775,310,273.8
Greenleaf,Kansas,39.7273,-96.98,310,276.5
Holy Cross,Iowa,42.6011,-90.9962,310,305.7
Evening Shade,Oklahoma,35.6195,-94.9104,310,9.5
Neahkahnie,Oregon,45.7324,-123.9399,310,160.2
New Pittsburg,Ohio,40.8416,-82.0989,310,102.8
Sandia Park,New Mexico,35.1649,-106.3657,309,131.6
Maywood,Nebraska,40.6587,-100.6223,309,206.4
Leona,Texas,31.1537,-95.976,309,49.8
Saddlebrooke,Missouri,36.826,-93.2018,309,23.6
Cashion Community,Texas,34.0365,-98.5081,309,49.9
Lakota,Iowa,43.3786,-94.0963,309,211.9
Lakeland Shores,Minnesota,44.9478,-92.7612,309,349.4
Crawfordsville,Iowa,41.2139,-91.5366,309,336.0
Monroe,Nebraska,41.4741,-97.5989,309,117.3
Dixon,Montana,47.3172,-114.3569,309,14.7
Cruger,Mississippi,33.323,-90.2355,309,138.5
Tununak,Alaska,60.579,-165.2077,309,2.1
Hanaford,Illinois,37.958,-88.8356,309,124.5
Maynard,Minnesota,44.9055,-95.4687,309,230.1
Holmesville,Ohio,40.629,-81.9233,308,453.9
Walcott,North Dakota,46.5505,-96.9375,308,121.6
Santo,Texas,32.6056,-98.2138,308,90.1
Mattawana,Pennsylvania,40.4968,-77.7283,308,166.5
Searchlight,Nevada,35.4555,-114.9204,308,34.7
Harrisonburg,Louisiana,31.7681,-91.825,308,104.5
Buncombe,Illinois,37.4713,-88.9747,308,92.0
Shaftsburg,Michigan,42.8059,-84.295,308,113.1
Nicut,Oklahoma,35.5986,-94.5626,308,7.4
Cromwell,Oklahoma,35.3525,-96.4557,308,200.0
Ovid,Colorado,40.9609,-102.3883,308,385.8
La Barge,Wyoming,42.2605,-110.1971,308,114.6
Braden,Tennessee,35.3685,-89.5718,308,37.5
Forest,Louisiana,32.7925,-91.4126,308,82.5
Weogufka,Alabama,33.0219,-86.3096,308,19.4
Custar,Ohio,41.2846,-83.8438,308,187.5
Medill,Missouri,40.4299,-91.7742,308,77.9
Mapleton,Illinois,40.5731,-89.7248,308,145.2
El Nido,California,37.1324,-120.4985,308,33.2
Odell,Nebraska,40.0503,-96.8016,308,206.0
Luther,Michigan,44.0386,-85.6827,308,132.9
Hedgesville,West Virginia,39.5544,-77.9944,308,687.1
Kensal,North Dakota,47.3,-98.7321,308,200.0
East Kingston,New York,41.9524,-73.9704,308,241.8
New Post,Wisconsin,45.8964,-91.1929,308,5.5
Bullhead,South Dakota,45.7693,-101.0809,308,37.9
Kellnersville,Wisconsin,44.2253,-87.8021,308,243.5
Richland,Texas,31.9177,-96.4265,307,70.4
Union,Washington,47.3475,-123.0951,307,77.7
Watts,Oklahoma,36.1073,-94.5718,307,214.4
Higginsport,Ohio,38.79,-83.9673,307,295.0
Rienzi,Mississippi,34.7633,-88.534,307,108.0
Macclesfield,North Carolina,35.7522,-77.6704,307,232.0
Churchtown,Pennsylvania,40.135,-75.9593,307,95.7
McMullin,Virginia,36.8179,-81.5775,307,174.0
Villard,Minnesota,45.7137,-95.2689,307,146.9
West Pawlet,Vermont,43.3575,-73.247,307,210.6
Pillow,Pennsylvania,40.6406,-76.803,307,232.4
Bowers,Delaware,39.0602,-75.402,307,306.8
Riverdale,Nebraska,40.7839,-99.1604,307,275.4
Henderson,Michigan,43.0872,-84.1933,307,37.5
Encinal,New Mexico,35.1112,-107.4651,307,34.6
Jaconita,New Mexico,35.8857,-106.0611,307,175.9
Bowler,Wisconsin,44.8627,-88.9814,307,128.5
Chewey,Oklahoma,36.121,-94.7492,306,5.9
Grays Prairie,Texas,32.4734,-96.3502,306,88.6
Winslow West,Arizona,34.9918,-110.7069,306,12.5
Elfrida,Arizona,31.6783,-109.6876,306,18.7
Concow,California,39.7733,-121.5196,306,6.6
Marble Rock,Iowa,42.9647,-92.8681,306,149.4
McClusky,North Dakota,47.484,-100.4426,306,109.8
Holloway,Ohio,40.1621,-81.1313,306,120.0
Shorter,Alabama,32.4077,-85.9413,306,25.7
Snelling,South Carolina,33.2416,-81.4622,306,21.4
Dalton,Minnesota,46.1739,-95.9155,306,208.6
Lane,Oklahoma,34.2997,-95.9894,306,10.4
Crowley,Colorado,38.1935,-103.8597,306,128.1
Manila,Utah,40.9922,-109.7209,306,102.9
Bronson,Iowa,42.409,-96.2105,306,360.5
Raisin City,California,36.6033,-119.9092,306,191.6
Campbell's Island,Illinois,41.5407,-90.43,306,292.0
Stratton,Ohio,40.5255,-80.6314,305,254.0
Danbury,Iowa,42.2364,-95.7216,305,382.9
Taloga,Oklahoma,36.0402,-98.964,305,244.6
Meservey,Iowa,42.9157,-93.4733,305,71.5
Cedar Rock,North Carolina,35.9435,-81.4584,305,96.1
Coral,Pennsylvania,40.502,-79.1746,305,646.9
Hortonville,New York,41.7662,-75.0222,305,137.4
Lawrence,Nebraska,40.2902,-98.2596,305,309.9
Mooar,Iowa,40.432,-91.4447,305,56.6
McLeod,Texas,32.9455,-94.0776,305,48.8
Long Pine,Nebraska,42.5353,-99.7027,305,173.9
Royal Lakes,Illinois,39.1117,-89.9607,305,233.9
Ten Sleep,Wyoming,44.035,-107.4482,305,288.2
Yellow Pine,Idaho,44.9623,-115.488,305,92.2
Waldo,Alabama,33.3892,-86.036,305,42.0
Barkeyville,Pennsylvania,41.1965,-79.9826,305,33.4
Bowbells,North Dakota,48.8027,-102.2457,305,121.4
Fitzhugh,Oklahoma,34.6582,-96.7665,305,16.9
Quitman,Louisiana,32.3507,-92.7236,305,116.2
Grand Lake,Colorado,40.2502,-105.8232,305,98.1
Hickox,Georgia,31.1471,-81.9952,305,32.8
Henrieville,Utah,37.5638,-112.002,305,71.5
Sparta,Kentucky,38.6969,-84.9074,305,17.4
Comfrey,Minnesota,44.1111,-94.9029,305,297.7
Sumner,Mississippi,33.9693,-90.3693,305,174.8
Minocqua,Wisconsin,45.8795,-89.7037,305,147.3
Arthur,Iowa,42.3354,-95.3468,305,289.6
Crystal,New Mexico,36.029,-108.9898,305,28.1
Brownsville,Ohio,39.9437,-82.2516,305,102.7
Eskdale,West Virginia,38.0909,-81.4471,305,99.4
Alma,Illinois,38.7229,-88.9118,304,100.9
Gregory,Oklahoma,36.1697,-95.5741,304,19.3
Sutcliffe,Nevada,39.9461,-119.6305,304,11.8
Freeborn,Minnesota,43.7659,-93.5642,304,457.0
Moline,Kansas,37.3637,-96.3025,304,318.6
Dillard,Oregon,43.1082,-123.4262,304,172.0
Sadieville,Kentucky,38.3883,-84.549,304,128.7
Nixon,Nevada,39.828,-119.3589,304,19.8
Tecumseh,Kansas,39.0419,-95.5807,304,39.9
Northway,Alaska,62.9709,-141.6173,304,0.5
Trent,Texas,32.4882,-100.1233,304,180.8
Holt,Missouri,39.4552,-94.3371,304,301.1
Lower Kalskag,Alaska,61.5163,-160.3556,304,90.9
Wardner,Idaho,47.5189,-116.1357,304,107.2
Green Bluff,Washington,47.8184,-117.2748,304,20.0
Fort Atkinson,Iowa,43.1443,-91.9346,304,222.3
Kingsbury,Texas,29.6541,-97.8,304,28.6
St. Johns,Ohio,40.5558,-84.0796,304,146.6
New Deal,Tennessee,36.5139,-86.5629,304,49.3
Kelford,North Carolina,36.1813,-77.2243,303,264.2
Glenmont,Ohio,40.519,-82.0925,303,333.6
Montezuma Creek,Utah,37.2563,-109.303,303,10.5
Berrysburg,Pennsylvania,40.6029,-76.8101,303,187.9
Nashville,Ohio,40.5961,-82.1129,303,350.3
Donovan,Illinois,40.8849,-87.6139,303,200.6
Briggsville,Wisconsin,43.6561,-89.5897,303,74.1
Hornbrook,California,41.908,-122.5597,303,80.5
Salisbury Center,New York,43.1423,-74.7828,303,113.5
Sinking Spring,Ohio,39.0747,-83.3871,303,229.0
Pleasant Dale,Nebraska,40.791,-96.9329,303,100.2
Brocton,Illinois,39.7154,-87.9336,303,226.2
Bliss,Idaho,42.9243,-114.9479,303,138.1
Dietrich,Idaho,42.9128,-114.2662,303,348.4
Beallsville,Ohio,39.8489,-81.0354,303,276.8
Pine Village,Indiana,40.4495,-87.2534,303,242.6
Malone,Washington,46.9779,-123.3035,303,14.6
Grand Beach,Michigan,41.774,-86.7887,303,124.1
Oak Creek Canyon,Arizona,34.949,-111.7505,303,5.0
Bedias,Texas,30.7792,-95.9469,302,125.2
Ransom,Illinois,41.1586,-88.6542,302,137.2
Clatonia,Nebraska,40.4654,-96.8512,302,135.6
Hall Summit,Louisiana,32.1768,-93.3055,302,87.5
Medicine Park,Oklahoma,34.7287,-98.4782,302,55.3
Moscow,Maryland,39.5393,-79.0082,302,94.5
Newburg,West Virginia,39.3889,-79.8536,302,138.2
Deferiet,New York,44.0344,-75.6793,302,161.4
Kincaid,West Virginia,38.0382,-81.2759,302,157.9
Port William,Ohio,39.5525,-83.7853,302,282.8
Holland Patent,New York,43.2413,-75.2567,302,242.1
Potsdam,Ohio,39.9637,-84.4148,302,292.7
Mingus,Texas,32.5363,-98.4249,302,62.6
Staplehurst,Nebraska,40.9747,-97.1732,302,164.4
Gary,Minnesota,47.3725,-96.2656,301,167.6
Litchfield,Nebraska,41.1562,-99.1531,301,230.9
Jeffersonville,Illinois,38.4425,-88.404,301,127.0
Druid Hills,Kentucky,38.2649,-85.6617,301,1622.5
Gowen,Oklahoma,34.8781,-95.4742,301,43.0
Dobbins,California,39.3657,-121.2128,301,7.6
Sierraville,California,39.575,-120.3637,301,12.8
Plessis,New York,44.2736,-75.8574,301,156.8
Mason,Illinois,38.9537,-88.6257,301,72.9
Beckwourth,California,39.8485,-120.4111,301,12.8
Anderson,Texas,30.4871,-95.9899,301,177.3
McCook,Illinois,41.7959,-87.8411,301,46.8
Junction,Utah,38.2358,-112.2238,301,7.9
Cyrus,Minnesota,45.6147,-95.7381,301,295.7
Keswick,Iowa,41.4545,-92.2383,301,255.3
Greensboro Bend,Vermont,44.5582,-72.2643,301,37.2
Coinjock,North Carolina,36.3513,-75.9526,301,174.3
Harrisburg,Ohio,40.8873,-81.23,301,47.4
Burnett,Wisconsin,43.5065,-88.7084,300,178.0
Uriah,Alabama,31.3074,-87.4992,300,96.4
Tunnelhill,Pennsylvania,40.4782,-78.5423,300,230.2
Miccosukee,Florida,30.5931,-84.047,300,43.3
Ionia,Iowa,43.0359,-92.4584,300,202.6
Gold Hill,North Carolina,35.5254,-80.3452,300,47.8
Trenton,Kentucky,36.7224,-87.2626,300,272.9
Avinger,Texas,32.898,-94.5533,300,58.8
Waco,North Carolina,35.3622,-81.4287,300,134.6
Cantril,Iowa,40.6429,-92.0684,300,199.4
Ethan,South Dakota,43.5463,-97.9834,300,254.7
Wilmot,Ohio,40.6555,-81.6347,300,314.4
Hiltons,Virginia,36.6548,-82.4678,300,86.9
Hazleton,Indiana,38.4893,-87.5406,300,201.9
Laurelton,Pennsylvania,40.8815,-77.2024,300,227.4
Chesterhill,Ohio,39.4908,-81.8667,300,257.7
Lake Almanor West,California,40.2336,-121.2021,300,55.6
Abbott,Texas,31.8868,-97.0799,300,231.0
Orick,California,41.2909,-124.0692,300,28.2
Harbor Island,South Carolina,32.4033,-80.4377,300,118.8
Tremont City,Ohio,40.0147,-83.8386,299,399.8
Valle Crucis,North Carolina,36.2076,-81.7861,299,28.9
Richville,New York,44.4151,-75.3924,299,144.9
Ezel,Kentucky,37.892,-83.4446,299,98.6
Garretts Mill,Maryland,39.3534,-77.6892,299,236.7
Atlantic Beach,South Carolina,33.8035,-78.7177,299,1295.1
Gilbert,Louisiana,32.0507,-91.6567,299,131.8
Coffee Creek,California,41.0802,-122.7136,299,6.3
Cameron,Oklahoma,35.1374,-94.5393,299,85.9
Mapleton,Kansas,38.0155,-94.8834,299,181.4
Elderton,Pennsylvania,40.6945,-79.3421,299,318.8
Harrell,Arkansas,33.5099,-92.4001,299,242.9
Silver City,Mississippi,33.0951,-90.4968,299,233.4
Frohna,Missouri,37.6375,-89.6197,299,136.4
Raleigh,Illinois,37.8262,-88.5304,299,52.4
Castalia,North Carolina,36.0823,-78.0576,299,141.6
Christoval,Texas,31.1976,-100.4933,299,65.8
Alvarado,Minnesota,48.193,-96.9984,299,226.0
Arthur,North Dakota,47.1043,-97.2184,299,63.8
Enemy Swim,South Dakota,45.4319,-97.2868,299,70.7
Prescott,Washington,46.2988,-118.3126,299,315.4
Neilton,Washington,47.4031,-123.8782,299,12.7
Richburg,South Carolina,34.7168,-81.0196,299,153.8
Epworth,Georgia,34.951,-84.3808,299,119.7
Paisley,Oregon,42.6926,-120.5452,299,346.4
Blue Diamond,Nevada,36.04,-115.4128,299,10.7
Quinby,Virginia,37.5533,-75.7368,299,106.4
Evergreen,Louisiana,30.9527,-92.1052,298,106.6
Strong,Arkansas,33.1079,-92.3556,298,79.8
St. Marks,Florida,30.1656,-84.2078,298,67.0
Ralston,Oklahoma,36.5035,-96.7373,298,268.6
Ripley,Oklahoma,36.0158,-96.9039,298,219.2
Magness,Arkansas,35.7031,-91.4822,298,149.5
Goose Lake,Iowa,41.9676,-90.3817,298,141.9
Tuppers Plains,Ohio,39.1726,-81.8466,298,79.7
Leamington,Utah,39.5313,-112.2855,298,73.3
Clifford,Michigan,43.3148,-83.1793,298,78.1
Staunton,Indiana,39.4864,-87.189,298,442.9
Strawberry,Arkansas,35.9665,-91.3211,298,55.7
Egg Harbor,Wisconsin,45.0528,-87.2826,298,39.2
Somerville,Indiana,38.2786,-87.377,298,316.2
Joplin,Montana,48.559,-110.773,298,74.0
Holley,Oregon,44.349,-122.7855,298,50.4
Elco,Pennsylvania,40.0812,-79.8813,298,168.9
Prairietown,Illinois,38.9665,-89.9234,298,72.3
Belfonte,Oklahoma,35.5368,-94.5507,298,19.7
La Paloma Addition,Texas,28.017,-97.5009,298,198.9
Cove Forge,Pennsylvania,40.479,-78.1735,298,10.8
Elberta,Pennsylvania,40.5124,-78.3241,297,192.3
Vincent,Ohio,39.3749,-81.671,297,146.7
Yelvington,Kentucky,37.8483,-86.9749,297,178.9
Pisgah,Iowa,41.8305,-95.9262,297,110.3
Veyo,Utah,37.3375,-113.6931,297,58.7
Encampment,Wyoming,41.2088,-106.7948,297,104.4
St. Thomas,North Dakota,48.6192,-97.4471,297,129.3
Mossville,Illinois,40.8164,-89.5707,297,81.2
Taylor Landing,Texas,29.8641,-94.1348,297,91.3
Salemburg,North Carolina,35.0152,-78.5028,297,145.7
Nellie,Ohio,40.3384,-82.0713,297,143.2
New Point,Indiana,39.3096,-85.3266,297,270.5
Hager City,Wisconsin,44.6012,-92.5337,297,54.4
Lenapah,Oklahoma,36.8514,-95.6357,297,333.9
Lowell,Kansas,37.0509,-94.7032,297,180.2
Oliver,Wisconsin,46.6493,-92.1885,297,51.8
Chickasaw,Ohio,40.4366,-84.4937,297,275.1
Pisinemo,Arizona,32.035,-112.3193,296,48.0
Kaw City,Oklahoma,36.7675,-96.8602,296,36.2
Oslo,Minnesota,48.1954,-97.1321,296,333.7
Hoskins,Nebraska,42.1126,-97.3045,296,356.0
Halliday,North Dakota,47.3521,-102.3387,296,291.2
Wall Lane,Arizona,32.6573,-114.7105,296,363.4
